MQ2,MQ4,MQ5,MQ7,MQ135
,,,,
184,281,435,379,350
,,,,
184,284,434,380,352
1,,,,
282,436,381,352,
185,282,43,,
379,350,,,
184,281,435,379,349
,,,,
185,282,436,379,350
,,,,
186,282,434,380,349
,,,,
183,283,434,380,350
,,,,
185,281,436,380,349
,,,,
184,281,435,380,350
,,,,
186,283,434,378,347
,,,,
186,284,435,379,346
,,,,
186,283,434,379,346
,,,,
184,281,436,378,347
,,,,
186,282,434,378,348
,,,,
183,283,434,379,348
185,283,,,
434,379,350,,
186,281,436,380,
,,,,
186,281,435,378,348
,,,,
185,283,435,379,347
,,,,
185,283,435,378,349
,,,,
184,283,435,378,351
,,,,
185,284,434,380,349
,,,,
184,283,435,380,351
,,,,
184,283,434,380,350
,,,,
184,283,435,378,350
,,,,
186,283,434,379,350
,,,,
185,282,434,380,350
,,,,
184,281,435,379,351
184,2,,,
435,379,349,,
185,284,43,,
381,350,,,
187,282,434,379,34
,,,,
186,281,435,378,346
,,,,
184,283,434,380,346
,,,,
184,282,436,379,351
,,,,
183,284,434,379,350
,,,,
185,283,435,379,346
,,,,
185,283,436,380,349
,,,,
183,281,436,380,343
,,,,
187,282,435,381,348
,,,,
184,283,435,378,349
,,,,
183,283,436,379,349
,,,,
184,284,436,378,351
184,283,434,,
379,351,,,
186,282,436,379,350
,,,,
184,281,434,380,351
,,,,
184,282,434,378,351
,,,,
185,282,434,379,349
,,,,
183,284,434,378,350
,,,,
185,283,434,378,351
,,,,
184,283,435,379,351
,,,,
185,282,434,380,351
,,,,
186,282,435,379,348
,,,,
183,284,435,380,350
18,,,,
282,434,380,349,
186,284,433,,
380,349,,,
185,282,435,379,351
,,,,
184,282,435,379,348
,,,,
186,283,434,380,349
,,,,
184,283,435,378,350
,,,,
184,282,433,379,349
,,,,
185,282,436,378,348
,,,,
184,282,435,379,349
,,,,
185,283,436,378,350
,,,,
183,284,434,380,350
,,,,
183,282,434,379,350
,,,,
183,282,433,380,348
,,,,
186,281,435,378,347
185,281,,,
379,344,,,
185,282,435,380,3
,,,,
186,284,43,,
378,345,,,
185,283,434,378,347
,,,,
184,283,435,379,348
,,,,
185,282,436,379,347
,,,,
186,281,435,378,348
,,,,
184,284,433,380,349
,,,,
184,285,434,379,350
,,,,
186,282,433,379,348
,,,,
185,282,433,378,351
,,,,
184,281,434,379,348
,,,,
185,282,436,378,351
186,28,,,
434,379,350,,
184,283,435,379,
349,,,,
184,283,433,380,350
,,,,
183,284,434,380,350
,,,,
185,282,434,379,350
,,,,
186,282,434,380,348
,,,,
186,281,435,381,350
,,,,
185,281,435,380,349
,,,,
184,284,434,379,350
,,,,
183,284,434,380,352
,,,,
186,281,436,380,350
,,,,
185,281,435,379,350
18,,,,
281,435,381,350,
184,281,434,,
379,349,,,
184,282,434,381,351
,,,,
183,284,433,382,350
,,,,
184,283,434,381,350
,,,,
184,282,434,380,350
,,,,
183,282,434,380,349
,,,,
183,282,435,380,350
,,,,
184,283,434,381,350
,,,,
185,282,435,380,350
,,,,
184,282,436,381,350
,,,,
185,284,434,381,349
,,,,
186,281,435,379,348
,,,,
183,282,435,380,350
183,282,,,
380,350,,,
185,283,434,381,3
,,,,
185,282,435,381,350
,,,,
186,283,434,380,351
,,,,
183,283,436,380,350
,,,,
184,283,434,382,350
,,,,
184,282,434,381,350
,,,,
184,283,435,381,349
,,,,
183,282,434,382,350
,,,,
184,283,435,381,350
,,,,
185,283,435,380,351
,,,,
183,282,435,381,349
,,,,
184,283,434,381,351
18,,,,
282,436,381,350,
183,282,43,,
382,351,,,
184,281,,,
381,350,,,
186,283,435,382,
,,,,
185,282,434,381,351
,,,,
185,283,434,382,352
,,,,
184,284,434,380,351
,,,,
185,283,434,382,351
,,,,
185,282,434,382,349
,,,,
184,284,433,382,351
,,,,
184,282,435,380,352
,,,,
184,285,434,381,351
,,,,
185,282,433,381,352
,,,,
184,282,435,380,351
,,,,
184,281,435,380,351
185,2,,,
435,380,351,,
184,284,434,38,
349,,,,
184,282,435,381,351
,,,,
184,283,434,380,351
,,,,
184,283,435,381,349
,,,,
184,283,436,380,351
,,,,
184,283,435,381,352
,,,,
184,282,434,381,351
,,,,
184,283,434,380,352
,,,,
186,282,435,381,350
,,,,
184,283,434,381,352
,,,,
186,282,435,380,351
,,,,
185,281,436,381,350
18,,,,
283,435,379,351,
184,283,435,,
382,352,,,
184,283,435,380,350
,,,,
185,282,433,380,350
,,,,
185,282,435,380,350
,,,,
186,281,436,380,350
,,,,
185,282,435,379,351
,,,,
184,283,433,380,350
,,,,
186,282,434,380,349
,,,,
186,283,434,379,350
,,,,
184,283,434,380,351
,,,,
184,284,434,381,353
,,,,
184,284,434,379,351
,,,,
183,282,436,378,352
184,,,,
434,379,351,,
183,282,435,3,
351,,,,
184,283,433,381,351
,,,,
186,283,435,380,351
,,,,
186,284,434,381,351
,,,,
184,283,435,379,351
,,,,
186,281,436,379,350
,,,,
187,282,434,380,349
,,,,
184,283,434,379,351
,,,,
185,283,435,380,350
,,,,
184,281,436,380,350
,,,,
187,283,435,379,349
,,,,
184,281,435,381,349
,,,,
186,281,435,379,349
185,282,434,,
380,349,,,
183,284,433,381,351
,,,,
184,283,435,379,351
,,,,
184,283,434,382,351
,,,,
185,281,435,380,349
,,,,
185,283,435,380,349
,,,,
184,281,435,381,351
,,,,
183,284,435,380,351
,,,,
184,281,435,380,351
,,,,
184,285,434,380,351
,,,,
186,283,433,381,349
,,,,
185,283,433,382,349
,,,,
186,283,434,380,349
186,281,,,
379,348,,,
184,284,434,381,3
,,,,
183,281,435,381,350
,,,,
184,283,435,379,349
,,,,
186,281,435,380,348
,,,,
184,283,434,382,350
,,,,
184,283,435,381,349
,,,,
186,282,433,382,350
,,,,
184,281,435,381,350
,,,,
184,281,435,381,350
,,,,
186,283,433,382,349
,,,,
184,282,433,380,348
,,,,
184,283,434,381,348
,,,,
183,282,433,381,349
183,282,43,,
381,349,,,
184,284,434,381,350
,,,,
186,282,436,380,347
,,,,
186,282,435,381,347
,,,,
183,284,433,379,348
,,,,
184,283,435,379,349
,,,,
184,281,435,381,349
,,,,
184,281,435,381,350
,,,,
184,282,435,382,348
,,,,
184,283,435,380,348
,,,,
186,281,435,381,349
183,28,,,
436,380,348,,
185,283,435,,
381,347,,,
184,283,435,380,345
,,,,
184,281,435,382,347
,,,,
184,281,435,381,349
,,,,
183,282,435,381,347
,,,,
185,283,434,382,348
,,,,
185,281,435,380,347
,,,,
186,282,434,380,347
,,,,
184,283,435,380,349
,,,,
186,282,436,380,347
,,,,
185,282,435,381,348
,,,,
185,283,433,382,349
,,,,
185,283,434,382,349
184,283,,,
382,349,,,
185,283,434,382,3
,,,,
183,283,434,38,
350,,,,
185,282,433,382,347
,,,,
184,284,435,381,348
,,,,
185,283,434,381,349
,,,,
184,282,433,382,348
,,,,
184,282,435,380,348
,,,,
184,285,433,380,347
,,,,
186,282,434,379,346
,,,,
185,282,434,381,348
,,,,
184,283,434,381,347
,,,,
186,282,435,379,345
1,,,,
281,435,380,345,
185,284,43,,
381,345,,,
184,281,435,380,349
,,,,
185,283,433,381,348
,,,,
185,282,435,381,347
,,,,
185,282,436,380,347
,,,,
184,282,435,380,348
,,,,
184,281,435,382,347
,,,,
185,281,434,380,348
,,,,
184,283,435,380,350
,,,,
183,283,434,381,346
,,,,
184,281,435,381,352
,,,,
186,282,435,381,351
,,,,
184,283,433,381,349
186,,,,
435,380,348,,
184,284,434,381,
,,,,
184,281,435,381,346
,,,,
183,283,433,382,34
,,,,
184,282,434,381,349
,,,,
185,282,435,381,349
,,,,
184,283,434,381,348
,,,,
183,284,435,381,348
,,,,
186,283,434,381,349
,,,,
184,283,434,380,349
,,,,
186,281,436,381,348
,,,,
185,283,434,380,350
,,,,
184,283,435,381,350
1,,,,
281,434,380,349,
184,282,43,,
380,349,,,
183,284,434,380,350
,,,,
184,282,435,381,351
,,,,
185,282,433,382,349
,,,,
184,285,434,381,351
,,,,
184,282,433,382,351
,,,,
184,283,434,380,349
,,,,
185,281,435,380,350
,,,,
185,283,435,380,349
,,,,
184,281,435,381,351
,,,,
183,283,433,382,350
1,,,,
282,433,381,349,
184,284,43,,
381,350,,,
186,282,433,380,347
,,,,
186,282,433,380,
,,,,
185,284,435,381,348
,,,,
185,282,436,381,349
,,,,
185,283,435,380,348
,,,,
184,283,434,382,349
,,,,
184,284,434,383,350
,,,,
184,281,435,382,350
,,,,
185,282,434,381,350
,,,,
183,283,434,381,349
,,,,
184,283,434,380,349
,,,,
186,282,435,381,349
186,283,,,
435,381,350,,
186,283,435,382,
,,,,
184,283,4,,
382,349,,,
184,283,434,382,34
,,,,
185,281,435,381,348
,,,,
183,283,433,382,349
,,,,
186,281,435,382,348
,,,,
184,283,434,381,350
,,,,
184,281,434,383,351
,,,,
184,282,434,381,349
,,,,
185,283,433,382,349
,,,,
185,283,435,382,347
,,,,
185,283,435,383,348
,,,,
185,282,433,382,348
18,,,,
283,433,383,348,
184,283,434,,
382,349,,,
185,282,435,382,349
,,,,
183,282,435,382,350
,,,,
183,282,435,382,348
,,,,
184,283,434,383,349
,,,,
184,284,433,383,349
,,,,
184,281,435,382,350
,,,,
183,284,434,382,348
,,,,
183,283,435,381,350
,,,,
185,283,435,382,350
,,,,
185,283,434,381,349
,,,,
184,281,436,383,350
,,,,
184,281,435,383,350
183,,,,
434,381,349,,
185,282,433,3,
348,,,,
186,282,434,383,349
,,,,
186,282,434,382,348
,,,,
186,281,435,381,348
,,,,
183,282,433,382,348
,,,,
183,283,436,382,349
,,,,
186,282,435,381,347
,,,,
183,284,433,381,347
,,,,
184,284,433,381,345
,,,,
185,282,435,381,346
,,,,
184,283,435,381,344
183,,,,
435,381,346,,
184,283,434,3,
347,,,,
184,284,433,382,348
,,,,
184,283,434,382,349
,,,,
183,285,434,381,349
,,,,
184,281,435,382,349
,,,,
184,282,435,381,344
,,,,
183,283,435,380,344
,,,,
184,281,433,380,349
,,,,
184,282,433,382,348
,,,,
184,282,435,381,347
,,,,
184,283,435,380,348
184,,,,
434,382,347,,
,,,,
184,282,435,380,345
184,28,,,
434,382,348,,
184,284,434,382,
348,,,,
185,282,433,381,347
,,,,
184,283,435,379,346
,,,,
184,284,435,381,348
,,,,
184,282,434,382,346
,,,,
184,282,435,382,348
,,,,
184,283,434,382,346
,,,,
185,283,435,381,347
,,,,
184,281,435,382,350
,,,,
184,282,433,380,349
,,,,
186,282,434,382,349
,,,,
184,283,434,381,350
,,,,
282,434,381,349,
185,282,435,381,3
,,,,
186,281,436,380,347
,,,,
183,282,434,380,348
,,,,
186,282,435,381,349
,,,,
184,282,434,380,350
,,,,
185,282,434,382,348
,,,,
187,281,435,380,347
,,,,
185,283,434,382,350
,,,,
186,281,434,382,349
,,,,
185,283,434,382,349
,,,,
183,283,434,380,350
184,283,,,
382,350,,,
184,283,434,381,3
,,,,
186,282,433,382,349
,,,,
185,282,434,380,349
,,,,
184,281,434,381,349
,,,,
185,284,433,381,347
,,,,
186,283,435,383,347
,,,,
184,283,434,380,348
,,,,
184,281,433,382,346
,,,,
186,281,434,382,349
,,,,
186,281,435,380,346
,,,,
183,283,434,382,349
,,,,
282,435,380,347,
184,284,4,,
381,350,,,
183,282,435,381,34
,,,,
187,282,435,381,348
,,,,
184,283,434,381,349
,,,,
184,282,435,380,349
,,,,
185,281,434,381,348
,,,,
185,282,435,382,349
,,,,
184,282,434,383,350
,,,,
186,283,434,381,348
,,,,
186,281,435,382,349
,,,,
187,283,434,381,347
,,,,
184,283,434,381,349
,,,,
186,282,435,382,347
185,,,,
283,434,382,347,
185,282,433,,
348,,,,
186,282,434,383,347
,,,,
184,284,434,382,350
,,,,
184,283,434,381,350
,,,,
186,282,434,382,349
,,,,
186,282,433,383,348
,,,,
184,281,434,383,348
,,,,
184,281,434,383,350
,,,,
184,283,434,383,350
,,,,
184,283,436,381,351
,,,,
184,282,434,381,351
,,,,
187,282,434,382,349
,,,,
283,434,380,351,
185,284,4,,
382,349,,,
18,,,,
282,434,382,350,
184,283,433,,
382,351,,,
185,281,435,381,350
,,,,
184,282,435,381,349
,,,,
185,282,433,383,350
,,,,
184,282,434,382,349
,,,,
183,284,433,381,350
,,,,
184,284,434,382,351
,,,,
184,282,434,383,351
,,,,
184,283,434,381,349
,,,,
185,282,433,381,350
,,,,
185,283,434,382,350
,,,,
185,283,434,381,350
,,,,
185,283,435,384,349
186,282,435,,
351,,,,
185,282,434,3,
351,,,,
184,282,435,382,351
,,,,
184,284,433,383,350
,,,,
184,283,435,381,351
,,,,
184,281,435,380,349
,,,,
183,282,434,382,351
,,,,
184,284,433,382,350
,,,,
185,282,435,383,351
,,,,
184,284,434,382,351
,,,,
186,282,434,383,351
,,,,
183,282,435,383,350
,,,,
187,282,435,382,351
184,284,434,3,
351,,,,
186,282,43,,
383,351,,,
185,283,434,382,351
,,,,
186,283,434,382,350
,,,,
186,282,434,381,352
,,,,
185,283,436,381,351
,,,,
185,283,434,382,352
,,,,
184,281,433,382,351
,,,,
184,284,433,382,350
,,,,
186,283,434,384,351
,,,,
186,282,433,383,350
,,,,
186,281,435,381,350
,,,,
186,282,434,382,351
186,282,,,
435,382,351,,
183,282,434,382,
,,,,
184,283,434,383,351
,,,,
186,282,435,382,351
,,,,
186,282,433,383,351
,,,,
186,284,434,382,351
,,,,
186,282,435,382,351
,,,,
185,283,434,383,350
,,,,
186,281,435,382,351
,,,,
184,281,435,383,352
,,,,
183,283,435,381,353
18,,,,
282,435,381,351,
184,284,435,381,
353,,,,
184,281,433,383,352
,,,,
184,282,433,382,353
,,,,
185,283,435,383,353
,,,,
185,284,435,382,351
,,,,
185,283,435,383,353
,,,,
184,284,434,380,352
,,,,
184,283,435,381,352
,,,,
184,283,435,380,352
,,,,
184,281,435,381,351
,,,,
186,281,434,381,353
,,,,
184,284,433,382,352
,,,,
184,285,433,383,352
184,284,,,
383,351,,,
186,282,434,382,350
,,,,
184,281,434,380,351
,,,,
186,282,436,381,351
,,,,
183,282,434,380,352
,,,,
184,282,433,381,352
,,,,
184,282,434,380,351
,,,,
186,282,435,381,351
,,,,
185,282,433,382,351
,,,,
184,283,434,380,352
,,,,
183,283,435,381,350
183,283,,,
381,350,,,
184,282,434,380,
,,,,
185,283,434,381,351
,,,,
183,284,433,383,351
,,,,
184,282,435,380,351
,,,,
183,283,434,381,351
,,,,
184,283,436,379,352
,,,,
186,281,434,381,350
,,,,
184,282,434,381,350
,,,,
183,284,433,382,351
,,,,
184,281,435,380,349
,,,,
185,281,434,381,350
183,282,,,
380,351,,,
185,281,434,381,3
,,,,
184,283,435,381,351
,,,,
186,282,433,382,350
,,,,
184,281,435,380,350
,,,,
182,283,434,381,350
,,,,
184,283,434,381,349
,,,,
184,282,434,380,347
,,,,
183,282,434,381,346
,,,,
184,281,435,381,348
,,,,
183,282,433,382,345
,,,,
184,282,435,382,347
,,,,
185,283,435,382,348
185,2,,,
434,382,345,,
184,282,433,38,
347,,,,
186,283,433,382,346
,,,,
184,283,435,382,350
,,,,
185,282,435,380,347
,,,,
185,281,435,381,349
,,,,
183,283,434,382,351
,,,,
185,282,433,381,351
,,,,
185,283,434,380,349
,,,,
185,283,434,381,349
,,,,
183,282,433,382,350
,,,,
183,284,434,381,351
,,,,
184,281,435,382,351
18,,,,
282,435,381,349,
184,284,434,382,
351,,,,
183,282,434,,
351,,,,
186,281,435,381,349
,,,,
183,284,433,382,351
,,,,
184,283,435,381,350
,,,,
184,283,435,382,350
,,,,
185,282,434,380,351
,,,,
185,282,435,382,352
,,,,
185,283,433,382,349
,,,,
184,281,435,381,350
,,,,
185,281,434,381,350
,,,,
185,282,433,382,349
,,,,
284,433,383,350,
184,282,4,,
383,351,,,
185,282,435,382,35
,,,,
185,282,434,383,351
,,,,
185,283,433,380,349
,,,,
184,282,435,383,352
,,,,
184,283,434,382,351
,,,,
184,281,434,381,351
,,,,
184,283,434,383,351
,,,,
184,284,434,382,351
,,,,
184,283,433,382,351
,,,,
184,282,434,382,350
,,,,
183,282,433,382,350
,,,,
185,281,435,383,350
184,28,,,
434,384,350,,
184,281,434,381,
351,,,,
183,284,,,
382,350,,,
184,281,434,383,351
,,,,
185,282,435,382,351
,,,,
183,283,433,384,350
,,,,
182,283,434,381,351
,,,,
183,282,433,383,350
,,,,
184,284,433,383,350
,,,,
184,284,433,384,349
,,,,
184,281,435,384,350
,,,,
184,283,434,384,350
,,,,
185,282,435,384,351
,,,,
185,282,433,384,350
182,283,,,
383,350,,,
1,,,,
283,434,383,351,
184,282,434,38,
352,,,,
183,282,435,383,351
,,,,
182,283,434,385,351
,,,,
185,282,435,383,351
,,,,
185,283,433,385,352
,,,,
184,284,434,386,351
,,,,
184,281,434,384,350
,,,,
184,281,435,384,352
,,,,
185,283,434,384,352
,,,,
184,281,435,384,353
,,,,
184,282,434,383,353
,,,,
185,282,434,385,351
183,,,,
282,435,383,352,
185,282,434,,
351,,,,
183,282,434,386,352
,,,,
184,282,435,385,351
,,,,
184,281,435,385,353
,,,,
184,281,435,385,353
,,,,
182,282,435,384,352
,,,,
185,282,433,385,352
,,,,
185,284,434,384,352
,,,,
185,283,434,385,351
,,,,
183,284,433,386,352
,,,,
184,282,434,386,351
,,,,
185,281,435,383,351
,,,,
282,434,384,353,
184,281,4,,
383,351,,,
183,283,434,384,35
,,,,
184,281,434,386,351
,,,,
182,282,434,384,352
,,,,
184,282,434,384,352
,,,,
184,283,434,383,351
,,,,
184,283,434,383,352
,,,,
185,282,434,384,350
,,,,
182,281,434,383,348
,,,,
185,282,434,384,346
,,,,
184,283,434,385,345
,,,,
281,434,384,349,
185,283,4,,
382,349,,,
183,283,435,384,347
,,,,
184,281,435,383,352
,,,,
183,284,434,383,346
,,,,
183,283,433,385,349
,,,,
185,282,434,383,345
,,,,
182,282,434,383,349
,,,,
186,281,434,385,348
,,,,
183,282,433,384,348
,,,,
183,282,433,384,349
,,,,
183,283,433,385,350
,,,,
183,284,433,385,349
,,,,
184,283,433,384,350
182,282,43,,
384,348,,,
183,281,434,383,347
,,,,
184,282,435,382,346
,,,,
184,281,435,382,349
,,,,
182,283,434,384,348
,,,,
184,283,434,384,347
,,,,
183,281,435,384,349
,,,,
183,283,434,383,347
,,,,
182,282,433,384,347
,,,,
183,281,435,383,348
,,,,
184,282,435,383,349
,,,,
183,282,435,382,350
,,,,
184,283,434,382,350
184,281,,,
382,350,,,
184,283,434,384,3
,,,,
185,282,435,383,350
,,,,
184,282,433,384,348
,,,,
183,282,433,384,349
,,,,
184,282,434,385,348
,,,,
184,282,434,382,350
,,,,
183,282,433,384,348
,,,,
185,282,434,383,347
,,,,
184,282,435,384,348
,,,,
183,282,434,383,351
184,,,,
281,435,383,351,
183,281,,,
382,347,,,
185,2,,,
433,382,347,,
184,281,435,38,
346,,,,
184,282,433,383,346
,,,,
184,281,434,385,348
,,,,
184,283,433,384,349
,,,,
184,284,433,383,350
,,,,
184,281,434,383,347
,,,,
184,282,434,382,347
,,,,
185,281,434,382,345
,,,,
184,282,434,383,352
,,,,
184,283,434,383,352
,,,,
184,283,434,383,350
,,,,
184,282,434,382,349
18,,,,
283,433,383,347,
184,283,433,,
383,349,,,
183,282,435,382,348
,,,,
183,283,434,382,347
,,,,
184,281,435,383,349
,,,,
184,282,435,384,352
,,,,
184,283,435,384,349
,,,,
185,282,433,385,348
,,,,
183,283,435,384,351
,,,,
182,283,433,384,350
,,,,
184,281,434,382,349
,,,,
182,284,433,385,350
185,,,,
283,433,383,349,
184,281,435,382,
350,,,,
182,283,433,384,351
,,,,
183,281,434,385,349
,,,,
183,284,433,383,351
,,,,
183,282,434,384,349
,,,,
184,281,435,384,348
,,,,
184,281,434,385,350
,,,,
185,282,433,385,348
,,,,
182,281,434,384,349
,,,,
183,281,434,384,348
,,,,
184,283,434,384,351
,,,,
184,282,435,383,349
182,,,,
433,384,350,,
184,2,,,
435,384,351,,
182,283,433,385,35
,,,,
182,283,434,385,350
,,,,
182,281,434,385,350
,,,,
182,282,434,385,350
,,,,
184,282,434,385,349
,,,,
184,282,433,386,350
,,,,
186,281,433,386,350
,,,,
184,281,435,386,351
,,,,
184,284,433,385,351
,,,,
184,283,434,384,351
,,,,
182,284,434,385,351
1,,,,
283,433,386,350,
,,,,
185,282,433,387,349
183,283,434,387,351
,,,,
182,283,435,385,351
,,,,
184,281,434,385,349
,,,,
183,282,434,385,351
,,,,
184,283,433,387,351
,,,,
184,284,435,386,350
,,,,
184,281,435,386,350
,,,,
184,282,434,387,350
,,,,
182,284,433,386,352
,,,,
184,281,434,385,351
,,,,
185,282,433,385,352
,,,,
184,283,433,388,351
183,282,,,
434,385,352,,
184,283,434,386,
,,,,
184,283,433,386,352
,,,,
184,281,433,385,35
,,,,
184,283,434,388,353
,,,,
184,281,434,388,352
,,,,
184,283,434,386,353
,,,,
182,283,435,387,352
,,,,
183,283,433,387,353
,,,,
184,283,434,386,353
,,,,
184,284,433,387,351
,,,,
185,281,433,388,351
,,,,
184,281,434,387,351
182,2,,,
433,387,353,,
183,281,434,38,
350,,,,
184,284,433,387,351
,,,,
185,283,432,389,350
,,,,
184,282,435,388,350
,,,,
184,281,435,388,352
,,,,
184,281,435,387,350
,,,,
182,283,433,388,351
,,,,
184,283,433,389,350
,,,,
184,284,433,389,351
,,,,
184,283,434,388,349
,,,,
182,282,434,389,351
,,,,
182,283,433,390,352
18,,,,
283,434,389,352,
184,283,434,,
388,351,,,
184,282,433,390,352
,,,,
181,281,434,388,351
,,,,
183,282,433,390,351
,,,,
183,281,433,389,349
,,,,
184,281,434,389,351
,,,,
184,281,435,389,348
,,,,
182,283,433,389,350
,,,,
182,284,433,389,349
,,,,
185,281,435,389,347
,,,,
185,281,433,389,347
,,,,
182,283,434,388,348
,,,,
183,283,434,391,347
183,,,,
433,388,346,,
185,282,433,3,
348,,,,
182,283,433,390,350
,,,,
183,281,433,390,349
,,,,
182,282,434,389,349
,,,,
184,281,435,388,347
,,,,
182,282,433,389,349
,,,,
185,283,434,390,349
,,,,
183,281,434,389,348
,,,,
182,283,433,391,351
,,,,
184,283,436,388,349
,,,,
182,283,434,389,351
182,2,,,
433,391,350,,
185,281,434,390,3
,,,,
185,282,433,391,348
,,,,
183,283,434,390,352
,,,,
182,282,435,389,349
,,,,
182,283,433,391,351
,,,,
183,283,433,391,350
,,,,
184,283,433,390,351
,,,,
182,284,433,391,349
,,,,
185,283,434,389,349
,,,,
183,282,433,388,350
,,,,
183,281,435,389,350
1,,,,
282,434,389,350,
183,281,43,,
390,349,,,
184,283,434,390,348
,,,,
185,282,433,388,349
,,,,
183,282,433,389,350
,,,,
183,282,433,388,351
,,,,
182,283,433,390,350
,,,,
183,282,435,388,349
,,,,
185,281,434,390,349
,,,,
183,281,434,388,349
,,,,
184,281,435,390,350
,,,,
184,281,433,390,349
183,2,,,
434,388,348,,
18,,,,
282,433,389,349,
183,282,433,390,348
,,,,
182,283,433,391,
,,,,
182,282,432,390,349
,,,,
185,281,434,389,348
,,,,
182,281,435,390,349
,,,,
182,281,434,391,349
,,,,
182,281,434,389,349
,,,,
184,281,434,390,347
,,,,
185,281,433,390,347
,,,,
184,284,433,390,347
,,,,
182,282,432,391,348
18,,,,
282,434,389,347,
,,,,
283,434,391,348,
182,,,,
433,389,346,,
183,281,435,3,
345,,,,
183,283,434,391,345
,,,,
184,282,433,391,348
,,,,
182,283,433,390,347
,,,,
183,281,433,389,348
,,,,
183,283,435,390,346
,,,,
183,282,433,392,345
,,,,
183,282,433,391,349
,,,,
184,281,434,390,351
,,,,
181,282,433,391,349
,,,,
182,282,434,390,349
184,2,,,
433,390,349,,
18,,,,
283,433,391,353,
183,282,432,,
391,350,,,
183,281,432,391,351
,,,,
183,283,434,389,351
,,,,
184,281,434,389,349
,,,,
182,283,433,391,350
,,,,
183,281,434,390,349
,,,,
184,283,433,390,349
,,,,
184,283,434,389,350
,,,,
183,281,434,390,347
,,,,
182,283,433,391,347
,,,,
184,283,433,390,347
183,28,,,
433,391,348,,
183,282,432,391,
347,,,,
183,281,435,391,
,,,,
183,282,432,389,351
,,,,
183,282,434,388,348
,,,,
183,281,434,389,350
,,,,
185,281,434,389,348
,,,,
182,281,433,391,349
,,,,
184,282,434,388,348
,,,,
185,282,434,388,349
,,,,
184,282,434,389,350
,,,,
182,282,432,390,350
,,,,
184,283,433,391,349
,,,,
184,282,434,389,349
182,283,433,,
348,,,,
181,283,434,390,347
,,,,
182,282,434,390,346
,,,,
183,283,434,390,350
,,,,
183,282,433,391,349
,,,,
183,283,433,388,348
,,,,
185,281,434,390,350
,,,,
184,281,435,389,351
,,,,
184,283,435,389,349
,,,,
181,282,434,389,350
,,,,
182,283,434,391,350
,,,,
184,281,435,390,349
,,,,
183,281,435,390,349
183,28,,,
433,389,348,,
182,281,433,39,
347,,,,
184,281,433,391,349
,,,,
183,281,434,390,347
,,,,
184,283,434,391,352
,,,,
182,282,433,390,350
,,,,
184,283,435,391,348
,,,,
182,283,433,391,350
,,,,
183,281,435,390,351
,,,,
183,282,434,391,352
,,,,
183,281,434,390,350
,,,,
183,283,434,390,351
,,,,
182,282,434,393,352
182,,,,
281,433,391,350,
181,,,,
433,391,350,,
183,282,433,392,351
,,,,
185,281,435,391,349
,,,,
183,282,433,391,350
,,,,
182,282,435,390,350
,,,,
182,282,433,390,350
,,,,
182,282,433,391,351
,,,,
182,282,433,392,351
,,,,
183,282,433,391,350
,,,,
185,282,432,392,349
,,,,
182,281,434,392,348
,,,,
182,281,433,390,353
,,,,
181,281,433,393,352
182,2,,,
434,390,353,,
184,282,434,39,
353,,,,
182,284,433,391,354
,,,,
182,282,432,391,352
,,,,
183,282,434,391,351
,,,,
183,281,435,390,349
,,,,
183,282,433,391,349
,,,,
184,281,434,389,349
,,,,
184,283,433,390,352
,,,,
185,281,434,391,350
,,,,
183,282,432,391,349
,,,,
183,282,434,388,351
,,,,
183,282,435,389,353
,,,,
183,282,432,390,351
,,,,
283,433,389,353,
183,282,,,
390,350,,,
183,282,432,390,3
,,,,
184,281,434,389,351
,,,,
182,283,433,389,350
,,,,
182,281,432,389,350
,,,,
183,281,434,390,352
,,,,
183,281,435,388,351
,,,,
182,281,434,390,352
,,,,
182,282,433,389,351
,,,,
185,281,432,391,349
,,,,
183,282,434,389,349
184,,,,
434,389,349,,
182,280,432,3,
350,,,,
182,282,432,390,350
,,,,
182,283,433,390,347
,,,,
184,282,433,388,351
,,,,
183,281,432,390,349
,,,,
182,282,432,391,351
,,,,
183,283,433,388,349
,,,,
183,281,433,389,351
,,,,
183,281,434,388,350
,,,,
182,281,433,388,350
,,,,
183,281,434,388,349
,,,,
183,282,434,389,351
1,,,,
281,435,388,353,
182,283,43,,
389,350,,,
183,281,433,388,349
,,,,
182,282,433,389,351
,,,,
181,283,433,387,350
,,,,
184,282,432,389,349
,,,,
181,283,434,388,349
,,,,
182,282,433,388,348
,,,,
184,282,434,387,349
,,,,
182,282,433,389,350
,,,,
184,281,434,387,352
,,,,
185,281,432,389,348
,,,,
182,281,433,387,349
,,,,
183,282,432,388,347
183,283,433,,
387,347,,,
184,282,,,
387,348,,,
184,282,434,387,349
,,,,
184,282,434,387,349
,,,,
182,281,434,388,353
,,,,
183,282,434,387,353
,,,,
183,281,433,388,351
,,,,
182,280,432,389,353
,,,,
183,283,434,388,353
,,,,
182,283,434,387,352
,,,,
183,282,432,389,352
,,,,
182,282,434,388,353
,,,,
181,282,432,388,353
183,2,,,
434,387,352,,
183,282,433,387,35
,,,,
182,282,434,388,351
,,,,
183,281,433,389,347
,,,,
182,283,434,387,350
,,,,
181,281,432,387,348
,,,,
183,283,433,389,349
,,,,
183,282,433,389,348
,,,,
183,282,432,388,348
,,,,
183,282,433,388,345
